     JOBID  PARTITION                                                                         NAME     USER   STATE           TIME
    253814   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=326_seed2=350_random  aronton PENDING           0:00
    253815   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=351_seed2=375_random  aronton PENDING           0:00
    253816   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=376_seed2=400_random  aronton PENDING           0:00
    253817   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=401_seed2=425_random  aronton PENDING           0:00
    253818   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=426_seed2=450_random  aronton PENDING           0:00
    253819   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=451_seed2=475_random  aronton PENDING           0:00
    253820   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=476_seed2=500_random  aronton PENDING           0:00
    253821   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=501_seed2=525_random  aronton PENDING           0:00
    253822   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=526_seed2=550_random  aronton PENDING           0:00
    253823   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=551_seed2=575_random  aronton PENDING           0:00
    253824   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=576_seed2=600_random  aronton PENDING           0:00
    253825   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=601_seed2=625_random  aronton PENDING           0:00
    253826   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=626_seed2=650_random  aronton PENDING           0:00
    253827   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=651_seed2=675_random  aronton PENDING           0:00
    253828   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=676_seed2=700_random  aronton PENDING           0:00
    253829   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=701_seed2=725_random  aronton PENDING           0:00
    253830   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=726_seed2=750_random  aronton PENDING           0:00
    253831   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=751_seed2=775_random  aronton PENDING           0:00
    253832   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=776_seed2=800_random  aronton PENDING           0:00
    253833   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=801_seed2=825_random  aronton PENDING           0:00
    253834   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=826_seed2=850_random  aronton PENDING           0:00
    253835   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=851_seed2=875_random  aronton PENDING           0:00
    253836   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=876_seed2=900_random  aronton PENDING           0:00
    253837   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=901_seed2=925_random  aronton PENDING           0:00
    253838   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=926_seed2=950_random  aronton PENDING           0:00
    253839   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=951_seed2=975_random  aronton PENDING           0:00
    253840   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=976_seed2=1000_rando  aronton PENDING           0:00
    253841   scopion4    spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=1_seed2=25_random  aronton PENDING           0:00
    253842   scopion4   spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=26_seed2=50_random  aronton PENDING           0:00
    253843   scopion4   spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=51_seed2=75_random  aronton PENDING           0:00
    253844   scopion4  spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=76_seed2=100_random  aronton PENDING           0:00
    253845   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=101_seed2=125_random  aronton PENDING           0:00
    253846   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=126_seed2=150_random  aronton PENDING           0:00
    253847   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=151_seed2=175_random  aronton PENDING           0:00
    253848   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=176_seed2=200_random  aronton PENDING           0:00
    253849   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=201_seed2=225_random  aronton PENDING           0:00
    253850   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=226_seed2=250_random  aronton PENDING           0:00
    253851   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=251_seed2=275_random  aronton PENDING           0:00
    253852   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=276_seed2=300_random  aronton PENDING           0:00
    253853   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=301_seed2=325_random  aronton PENDING           0:00
    253854   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=326_seed2=350_random  aronton PENDING           0:00
    253855   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=351_seed2=375_random  aronton PENDING           0:00
    253856   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=376_seed2=400_random  aronton PENDING           0:00
    253857   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=401_seed2=425_random  aronton PENDING           0:00
    253858   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=426_seed2=450_random  aronton PENDING           0:00
    253859   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=451_seed2=475_random  aronton PENDING           0:00
    253860   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=476_seed2=500_random  aronton PENDING           0:00
    253861   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=501_seed2=525_random  aronton PENDING           0:00
    253862   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=526_seed2=550_random  aronton PENDING           0:00
    253863   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=551_seed2=575_random  aronton PENDING           0:00
    253864   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=576_seed2=600_random  aronton PENDING           0:00
    253865   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=601_seed2=625_random  aronton PENDING           0:00
    253866   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=626_seed2=650_random  aronton PENDING           0:00
    253867   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=651_seed2=675_random  aronton PENDING           0:00
    253868   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=676_seed2=700_random  aronton PENDING           0:00
    253869   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=701_seed2=725_random  aronton PENDING           0:00
    253870   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=726_seed2=750_random  aronton PENDING           0:00
    253871   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=751_seed2=775_random  aronton PENDING           0:00
    253872   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=776_seed2=800_random  aronton PENDING           0:00
    253873   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=801_seed2=825_random  aronton PENDING           0:00
    253874   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=826_seed2=850_random  aronton PENDING           0:00
    253875   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=851_seed2=875_random  aronton PENDING           0:00
    253876   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=876_seed2=900_random  aronton PENDING           0:00
    253877   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=901_seed2=925_random  aronton PENDING           0:00
    253878   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=926_seed2=950_random  aronton PENDING           0:00
    253879   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=951_seed2=975_random  aronton PENDING           0:00
    253880   scopion4 spin15_L512_Jdis040_Dim034_P10_B40_BC=OBC_Ncore=1_seed1=976_seed2=1000_rando  aronton PENDING           0:00
    253881   scopion4    spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=1_seed2=25_random  aronton PENDING           0:00
    253882   scopion4   spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=26_seed2=50_random  aronton PENDING           0:00
    253883   scopion4   spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=51_seed2=75_random  aronton PENDING           0:00
    253884   scopion4  spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=76_seed2=100_random  aronton PENDING           0:00
    253885   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=101_seed2=125_random  aronton PENDING           0:00
    253886   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=126_seed2=150_random  aronton PENDING           0:00
    253887   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=151_seed2=175_random  aronton PENDING           0:00
    253888   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=176_seed2=200_random  aronton PENDING           0:00
    253889   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=201_seed2=225_random  aronton PENDING           0:00
    253890   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=226_seed2=250_random  aronton PENDING           0:00
    253891   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=251_seed2=275_random  aronton PENDING           0:00
    253892   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=276_seed2=300_random  aronton PENDING           0:00
    253893   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=301_seed2=325_random  aronton PENDING           0:00
    253894   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=326_seed2=350_random  aronton PENDING           0:00
    253895   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=351_seed2=375_random  aronton PENDING           0:00
    253896   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=376_seed2=400_random  aronton PENDING           0:00
    253897   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=401_seed2=425_random  aronton PENDING           0:00
    253898   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=426_seed2=450_random  aronton PENDING           0:00
    253899   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=451_seed2=475_random  aronton PENDING           0:00
    253900   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=476_seed2=500_random  aronton PENDING           0:00
    253901   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=501_seed2=525_random  aronton PENDING           0:00
    253902   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=526_seed2=550_random  aronton PENDING           0:00
    253903   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=551_seed2=575_random  aronton PENDING           0:00
    253904   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=576_seed2=600_random  aronton PENDING           0:00
    253905   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=601_seed2=625_random  aronton PENDING           0:00
    253906   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=626_seed2=650_random  aronton PENDING           0:00
    253907   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=651_seed2=675_random  aronton PENDING           0:00
    253908   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=676_seed2=700_random  aronton PENDING           0:00
    253909   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=701_seed2=725_random  aronton PENDING           0:00
    253910   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=726_seed2=750_random  aronton PENDING           0:00
    253911   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=751_seed2=775_random  aronton PENDING           0:00
    253912   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=776_seed2=800_random  aronton PENDING           0:00
    253913   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=801_seed2=825_random  aronton PENDING           0:00
    253914   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=826_seed2=850_random  aronton PENDING           0:00
    253915   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=851_seed2=875_random  aronton PENDING           0:00
    253916   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=876_seed2=900_random  aronton PENDING           0:00
    253917   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=901_seed2=925_random  aronton PENDING           0:00
    253918   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=926_seed2=950_random  aronton PENDING           0:00
    253919   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=951_seed2=975_random  aronton PENDING           0:00
    253920   scopion4 spin15_L512_Jdis040_Dim035_P10_B40_BC=OBC_Ncore=1_seed1=976_seed2=1000_rando  aronton PENDING           0:00
    248672   scopion4 spin15_L256_Jdis180_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=1751_seed2=1800_rand  aronton RUNNING     1-00:15:09
    248673   scopion4 spin15_L256_Jdis180_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=1801_seed2=1850_rand  aronton RUNNING       23:33:20
    248679   scopion4 spin15_L256_Jdis180_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=1901_seed2=1950_rand  aronton RUNNING       23:19:39
    248680   scopion4 spin15_L256_Jdis180_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=1951_seed2=2000_rand  aronton RUNNING       22:36:15
    248683   scopion4  spin15_L256_Jdis200_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=51_seed2=100_random  aronton RUNNING       22:08:30
    248684   scopion4 spin15_L256_Jdis200_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=101_seed2=150_random  aronton RUNNING       21:38:48
    248685   scopion4 spin15_L256_Jdis200_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=151_seed2=200_random  aronton RUNNING       21:24:31
    248687   scopion4 spin15_L256_Jdis200_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=201_seed2=250_random  aronton RUNNING       21:12:14
    248688   scopion4 spin15_L256_Jdis200_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=251_seed2=300_random  aronton RUNNING       21:11:22
    248690   scopion4 spin15_L256_Jdis200_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=301_seed2=350_random  aronton RUNNING       20:58:59
    248694   scopion4 spin15_L256_Jdis200_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=401_seed2=450_random  aronton RUNNING       20:44:26
    248696   scopion4 spin15_L256_Jdis200_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=451_seed2=500_random  aronton RUNNING       20:23:26
    248698   scopion4 spin15_L256_Jdis200_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=501_seed2=550_random  aronton RUNNING       18:25:42
    248705   scopion4 spin15_L256_Jdis200_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=701_seed2=750_random  aronton RUNNING       17:47:48
    248708   scopion4 spin15_L256_Jdis200_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=801_seed2=850_random  aronton RUNNING       17:08:52
    248711   scopion4 spin15_L256_Jdis200_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=851_seed2=900_random  aronton RUNNING       16:44:54
    248712   scopion4 spin15_L256_Jdis200_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=901_seed2=950_random  aronton RUNNING       16:42:07
    248713   scopion4 spin15_L256_Jdis200_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=951_seed2=1000_rando  aronton RUNNING       16:32:42
    248714   scopion4 spin15_L256_Jdis200_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=1001_seed2=1050_rand  aronton RUNNING       16:21:18
    248715   scopion4 spin15_L256_Jdis200_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=1051_seed2=1100_rand  aronton RUNNING       16:02:27
    248717   scopion4 spin15_L256_Jdis200_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=1151_seed2=1200_rand  aronton RUNNING       16:00:02
    248719   scopion4 spin15_L256_Jdis200_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=1251_seed2=1300_rand  aronton RUNNING       15:57:00
    248722   scopion4 spin15_L256_Jdis200_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=1351_seed2=1400_rand  aronton RUNNING       15:54:31
    248723   scopion4 spin15_L256_Jdis200_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=1401_seed2=1450_rand  aronton RUNNING       15:41:59
    248727   scopion4 spin15_L256_Jdis200_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=1501_seed2=1550_rand  aronton RUNNING       15:22:19
    248728   scopion4 spin15_L256_Jdis200_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=1601_seed2=1650_rand  aronton RUNNING       15:16:02
    248737   scopion4 spin15_L256_Jdis200_Dim000_P10_B40_BC=OBC_Ncore=1_seed1=1951_seed2=2000_rand  aronton RUNNING       14:58:10
    253041   scopion4    spin15_L512_Jdis040_Dim025_P10_B40_BC=PBC_Ncore=1_seed1=1_seed2=25_random  aronton RUNNING       14:49:51
    253042   scopion4   spin15_L512_Jdis040_Dim025_P10_B40_BC=PBC_Ncore=1_seed1=26_seed2=50_random  aronton RUNNING       14:49:43
    253043   scopion4   spin15_L512_Jdis040_Dim025_P10_B40_BC=PBC_Ncore=1_seed1=51_seed2=75_random  aronton RUNNING       13:02:35
    253044   scopion4  spin15_L512_Jdis040_Dim025_P10_B40_BC=PBC_Ncore=1_seed1=76_seed2=100_random  aronton RUNNING       12:18:02
    253045   scopion4 spin15_L512_Jdis040_Dim025_P10_B40_BC=PBC_Ncore=1_seed1=101_seed2=125_random  aronton RUNNING       11:57:21
    253046   scopion4 spin15_L512_Jdis040_Dim025_P10_B40_BC=PBC_Ncore=1_seed1=126_seed2=150_random  aronton RUNNING       11:51:55
    253047   scopion4 spin15_L512_Jdis040_Dim025_P10_B40_BC=PBC_Ncore=1_seed1=151_seed2=175_random  aronton RUNNING       11:25:19
    253048   scopion4 spin15_L512_Jdis040_Dim025_P10_B40_BC=PBC_Ncore=1_seed1=176_seed2=200_random  aronton RUNNING        1:51:11
    253049   scopion4 spin15_L512_Jdis040_Dim025_P10_B40_BC=PBC_Ncore=1_seed1=201_seed2=225_random  aronton RUNNING        1:36:07
    253050   scopion4 spin15_L512_Jdis040_Dim025_P10_B40_BC=PBC_Ncore=1_seed1=226_seed2=250_random  aronton RUNNING        1:23:04
    253051   scopion4 spin15_L512_Jdis040_Dim025_P10_B40_BC=PBC_Ncore=1_seed1=251_seed2=275_random  aronton RUNNING        1:20:02
    253052   scopion4 spin15_L512_Jdis040_Dim025_P10_B40_BC=PBC_Ncore=1_seed1=276_seed2=300_random  aronton RUNNING          55:03
    253053   scopion4 spin15_L512_Jdis040_Dim025_P10_B40_BC=PBC_Ncore=1_seed1=301_seed2=325_random  aronton RUNNING          19:10
